관광지명,Group1,Group1_tag,group1_1,group1_1_tag,group1_2,group1_2_tag,Group2,Group2_tag,group2_1,group2_1_tag,group2_2,group2_2_tag,Group3,Group3_tag,group3_1,group3_1_tag,group3_2,group3_2_tag,Group4,Group4_tag,group4_1,group4_1_tag,group4_2,group4_2_tag,group4_3,group4_3_tag,Group5,Group5_tag,group5_1,group5_1_tag,group5_2,group5_2_tag
제라펫,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
제이원카트클럽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '친구', '동반']",1.0,"['관광', '친구', '맑음']",0.0,"['맑음', '친구']",1.0,"['동반', '관광', '친구']",0.0,,0.0,,0.0,
제주 에코 스위츠 펜션,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '수상', '동반']",0.0,"['관광', '레저']",0.0,"['레저', '수상']",1.0,"['동반', '관광', '레저']",0.0,,0.0,,0.0,
제주 이호털보 배낚시,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구', '수상']",0.0,"['친구', '커플', '레저']",1.0,"['레저', '수상', '커플', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
제주 카약올레,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '수상']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '커플']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
제주 카카오캠핑,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '친구', '여름', '캠핑']",0.0,"['친구', '레저']",1.0,"['레저', '여름', '캠핑', '친구']",0.0,"['캠핑', '레저', '친구']",0.0,,0.0,,0.0,
제주 패러글라이딩 스쿨,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '수상']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '커플']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
제주글램핑 (무한자미향),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '친구', '캠핑']",0.0,"['친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '캠핑', '친구']",0.0,"['캠핑', '커플', '레저', '친구']",0.0,,0.0,,0.0,
제주다이브 체험다이빙,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '친구', '수상', '무장애']",1.0,"['관광', '친구', '커플', '레저', '무장애']",0.0,"['레저', '수상', '커플', '친구']",1.0,"['커플', '관광', '레저', '무장애', '친구']",0.0,,0.0,,0.0,
제주돌마을공원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '마을', '커플', '관광지', '산책', '무장애']",1.0,"['관광', '관광지', '커플', '무장애', '마을', '산책']",0.0,['커플'],0.0,"['커플', '관광', '무장애']",0.0,,0.0,,0.0,
제주라프 짚라인,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '맑음', '친구', '여름', '무장애']",1.0,"['관광', '친구', '레저', '맑음', '무장애']",0.0,"['레저', '맑음', '여름', '친구']",0.0,"['관광', '레저', '무장애', '친구']",0.0,,0.0,,0.0,
제주레포츠랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '관광지', '동반', '무장애']",1.0,"['관광', '어린이', '관광지', '레저', '맑음', '무장애']",0.0,"['레저', '맑음', '어린이']",0.0,"['동반', '관광', '레저', '무장애']",0.0,,0.0,,0.0,
제주베스트힐,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '관광지']",1.0,"['관광', '관광지', '레저']",0.0,['레저'],0.0,"['관광', '레저']",0.0,,0.0,,0.0,
제주빅볼랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음']",1.0,"['어린이', '레저', '맑음']",1.0,"['레저', '맑음', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
제주스런서귀포점,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '이색', '동반']",0.0,,0.0,,1.0,"['동반', '이색']",0.0,,0.0,,0.0,
제주스쿠터여행,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '친구']",1.0,"['친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
제주승마공원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '친구', '승마', '무장애']",0.0,"['관광', '친구', '커플', '레저', '무장애']",0.0,"['레저', '커플', '친구']",1.0,"['승마', '커플', '관광', '레저', '무장애', '친구']",0.0,,0.0,,0.0,
제주실탄사격장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '친구', '관광지', '무장애']",1.0,"['관광', '관광지', '친구', '커플', '레저', '무장애']",0.0,"['레저', '커플', '친구']",0.0,"['커플', '관광', '레저', '무장애', '친구']",0.0,,0.0,,0.0,
제주애견학교,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
제주오름승마랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '승마']",1.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플']",1.0,"['승마', '커플', '레저']",0.0,,0.0,,0.0,
제주워터월드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '친구', '수상', '관광지']",1.0,"['관광', '어린이', '관광지', '친구', '레저', '맑음']",0.0,"['레저', '맑음', '수상', '친구', '어린이']",0.0,"['관광', '레저', '친구']",0.0,,0.0,,0.0,
제주제트,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '해변', '물놀이']",0.0,"['레저', '맑음']",1.0,"['레저', '맑음', '해변', '물놀이']",0.0,['레저'],0.0,,0.0,,0.0,
제주쥬티클럽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구', '수상', '해변']",0.0,"['친구', '커플', '레저']",1.0,"['레저', '수상', '해변', '커플', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
제주친구,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '커플', '친구', '관광지']",1.0,"['관광', '관광지', '친구', '커플']",0.0,"['커플', '친구']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
제주카약,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '수상']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '커플']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
제주카트클럽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '커플', '친구']",1.0,"['어린이', '친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '친구', '어린이']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
제주플래티늄카라반,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '캠핑']",0.0,"['레저', '맑음']",1.0,"['레저', '맑음', '캠핑']",0.0,"['캠핑', '레저']",0.0,,0.0,,0.0,
제주하늘을날다(패러글라이딩),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '친구']",1.0,"['친구', '레저', '맑음']",1.0,"['레저', '맑음', '친구']",0.0,"['레저', '친구']",0.0,,0.0,,0.0,
제주해양레저,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '수상', '해변', '물놀이']",0.0,"['레저', '맑음']",1.0,"['레저', '맑음', '수상', '해변', '물놀이']",0.0,['레저'],0.0,,0.0,,0.0,
제주해양레저파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '수상']",0.0,"['어린이', '레저']",1.0,"['레저', '수상', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
제주해양사업단,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '친구', '수상', '해변', '물놀이']",0.0,"['친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '해변', '커플', '물놀이', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
조랑말체험공원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '관광지', '승마']",1.0,"['관광', '어린이', '관광지', '레저']",0.0,"['레저', '어린이']",0.0,"['승마', '관광', '레저']",0.0,,0.0,,0.0,
조이다이브,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '친구', '수상', '해변', '물놀이']",0.0,"['친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '해변', '커플', '물놀이', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
중문골프장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '맑음', '커플', '친구']",1.0,"['관광', '친구', '커플', '레저', '맑음']",0.0,"['레저', '맑음', '커플', '친구']",0.0,"['커플', '관광', '레저', '친구']",0.0,,0.0,,0.0,
중문색달해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '맑음', '친구', '수상', '관광지', '해변', '물놀이', '여름', '동반']",0.0,"['관광', '관광지', '친구', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '물놀이', '친구']",0.0,"['동반', '관광', '레저', '친구']",0.0,,0.0,,0.0,
중문승마공원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '커플', '친구', '승마']",1.0,"['어린이', '친구', '커플', '레저']",1.0,"['레저', '커플', '친구', '어린이']",1.0,"['승마', '커플', '레저', '친구']",0.0,,0.0,,0.0,
중문카라반,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '캠핑']",0.0,"['레저', '맑음']",1.0,"['레저', '맑음', '캠핑']",0.0,"['캠핑', '레저']",0.0,,0.0,,0.0,
차귀도요트,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음']",1.0,"['레저', '맑음']",1.0,"['레저', '맑음']",0.0,['레저'],0.0,,0.0,,0.0,
참살이마을 명도암 농어촌체험마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '커플', '친구', '산책']",1.0,"['관광', '친구', '커플', '마을', '산책']",0.0,"['커플', '친구']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
춘식이와옥희,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
캐니언파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이', '커플', '친구', '관광지']",1.0,"['관광', '어린이', '관광지', '친구', '커플']",0.0,"['커플', '친구', '어린이']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
캠파제주,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['동반', '캠핑']",0.0,,0.0,['캠핑'],1.0,"['동반', '캠핑']",0.0,,0.0,,0.0,
케이제주씨워킹,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '친구', '해변', '물놀이', '여름']",0.0,"['친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '여름', '해변', '커플', '물놀이', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
케이제주해양사업단,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '친구', '수상', '관광지']",1.0,"['관광', '관광지', '친구', '레저']",0.0,"['레저', '수상', '친구']",0.0,"['관광', '레저', '친구']",0.0,,0.0,,0.0,
토이승마장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '승마']",0.0,"['커플', '레저']",0.0,"['레저', '커플']",1.0,"['승마', '커플', '레저']",0.0,,0.0,,0.0,
퍼시픽 마리나 요트투어,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '수상', '여름']",0.0,"['어린이', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
퍼피홀릭,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
펫플러스,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
포브독,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
표선해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '맑음', '커플', '수상', '관광지', '해변', '물놀이', '여름', '동반', '무장애']",0.0,"['관광', '관광지', '커플', '레저', '맑음', '무장애']",1.0,"['레저', '맑음', '수상', '여름', '해변', '커플', '물놀이']",0.0,"['동반', '커플', '관광', '레저', '무장애']",0.0,,0.0,,0.0,
풋감마을 소길리 농어촌체험마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '커플', '친구', '산책']",1.0,"['관광', '친구', '커플', '마을', '산책']",0.0,"['커플', '친구']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
퓸퓸몽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
하도해변,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '수상', '해변', '물놀이', '여름']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '커플', '물놀이']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
한라산소주공장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '관광지']",1.0,"['관광', '관광지', '레저']",0.0,['레저'],0.0,"['관광', '레저']",0.0,,0.0,,0.0,
한라승마장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구', '승마']",0.0,"['친구', '커플', '레저']",0.0,"['레저', '커플', '친구']",1.0,"['승마', '커플', '레저', '친구']",0.0,,0.0,,0.0,
함덕야영장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '캠핑']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '캠핑']",0.0,"['캠핑', '커플', '레저']",0.0,,0.0,,0.0,
함덕해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '마을', '어린이', '맑음', '수상', '관광지', '산책', '해변', '물놀이', '여름', '동반', '무장애']",1.0,"['관광', '어린이', '관광지', '레저', '맑음', '무장애', '마을', '산책']",0.0,"['레저', '맑음', '수상', '여름', '해변', '물놀이', '어린이']",0.0,"['동반', '관광', '레저', '무장애']",0.0,,0.0,,0.0,
해비치컨트리클럽제주,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음']",1.0,"['레저', '맑음']",1.0,"['레저', '맑음']",0.0,['레저'],0.0,,0.0,,0.0,
해빛,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '이색', '관광지']",1.0,"['관광', '관광지']",0.0,,1.0,"['이색', '관광']",0.0,,0.0,,0.0,
해피애견놀이방,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
협재해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '수상', '관광지', '해변', '물놀이', '여름', '동반']",0.0,"['관광', '어린이', '관광지', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '물놀이', '어린이']",0.0,"['동반', '관광', '레저']",0.0,,0.0,,0.0,
화순금모래해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '커플', '수상', '관광지', '해변', '물놀이', '여름', '동반']",0.0,"['관광', '어린이', '관광지', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '커플', '물놀이', '어린이']",0.0,"['동반', '커플', '관광', '레저']",0.0,,0.0,,0.0,
화순금모래해수욕장담수수영장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '커플', '친구', '해변', '물놀이', '여름']",0.0,"['어린이', '친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '여름', '해변', '커플', '물놀이', '친구', '어린이']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
황우럭만화천국사회적협동조합,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이', '친구']",1.0,"['관광', '어린이', '친구']",0.0,"['친구', '어린이']",0.0,"['관광', '친구']",0.0,,0.0,,0.0,
휴림,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '커플', '친구', '캠핑']",0.0,"['어린이', '친구', '커플', '레저']",1.0,"['레저', '커플', '캠핑', '친구', '어린이']",0.0,"['캠핑', '커플', '레저', '친구']",0.0,,0.0,,0.0,
 브랭섬홀아시아 아이스링크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '관광지']",1.0,"['관광', '어린이', '관광지', '레저']",0.0,"['레저', '어린이']",0.0,"['관광', '레저']",0.0,,0.0,,0.0,
건강장수마을 산양리 농어촌체험마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '어린이', '산책']",1.0,"['관광', '어린이', '마을', '산책']",0.0,['어린이'],0.0,['관광'],0.0,,0.0,,0.0,
고포잇다이브센터,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '수상', '관광지']",1.0,"['관광', '관광지', '레저']",0.0,"['레저', '수상']",0.0,"['관광', '레저']",0.0,,0.0,,0.0,
곱뜨락아띠 향수공방,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광']",1.0,['관광'],0.0,,1.0,['관광'],0.0,,0.0,,0.0,
노을해안1014,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '관광지']",1.0,"['관광', '관광지', '레저']",0.0,['레저'],0.0,"['관광', '레저']",0.0,,0.0,,0.0,
봉쥬르봉봉,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광']",1.0,['관광'],0.0,,1.0,['관광'],0.0,,0.0,,0.0,
비자림농원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이']",1.0,"['관광', '어린이']",0.0,['어린이'],0.0,['관광'],0.0,,0.0,,0.0,
서귀포호텔  카라반,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '캠핑', '무장애']",0.0,"['관광', '무장애']",0.0,['캠핑'],1.0,"['캠핑', '관광', '무장애']",0.0,,0.0,,0.0,
세인트포골프장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '무장애']",1.0,"['관광', '레저', '무장애']",0.0,['레저'],1.0,"['관광', '레저', '무장애']",0.0,,0.0,,0.0,
손방둥이 ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광']",1.0,['관광'],0.0,,1.0,['관광'],0.0,,0.0,,0.0,
쉼터마을 유수암리 농어촌체험마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '어린이', '산책']",1.0,"['관광', '어린이', '마을', '산책']",0.0,['어린이'],0.0,['관광'],0.0,,0.0,,0.0,
스타빌,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '관광지', '캠핑']",1.0,"['관광', '관광지']",0.0,['캠핑'],1.0,"['캠핑', '관광']",0.0,,0.0,,0.0,
스프링데일CC,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '무장애']",1.0,"['관광', '레저', '무장애']",0.0,['레저'],1.0,"['관광', '레저', '무장애']",0.0,,0.0,,0.0,
신효 생활개선회,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이']",1.0,"['관광', '어린이']",0.0,['어린이'],0.0,['관광'],0.0,,0.0,,0.0,
신효베스트마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '어린이', '산책']",1.0,"['관광', '어린이', '마을', '산책']",0.0,['어린이'],0.0,['관광'],0.0,,0.0,,0.0,
아홉굿마을 낙천리 농어촌체험마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '어린이', '산책']",1.0,"['관광', '어린이', '마을', '산책']",0.0,['어린이'],0.0,['관광'],0.0,,0.0,,0.0,
알제이,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '수상', '관광지']",1.0,"['관광', '관광지', '레저']",0.0,"['레저', '수상']",0.0,"['관광', '레저']",0.0,,0.0,,0.0,
요가느림원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '관광지']",1.0,"['관광', '관광지']",0.0,,0.0,['관광'],0.0,,0.0,,0.0,
우도잠수함(제주씨월드),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '수상']",0.0,"['어린이', '레저']",1.0,"['레저', '수상', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
제로스테이션(제로포인트트레일),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '관광지']",1.0,"['관광', '관광지', '레저']",0.0,['레저'],0.0,"['관광', '레저']",0.0,,0.0,,0.0,
제주다,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이']",1.0,"['관광', '어린이']",0.0,['어린이'],0.0,['관광'],0.0,,0.0,,0.0,
제주롯데스카이힐컨트리클럽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '무장애']",1.0,"['관광', '레저', '무장애']",0.0,['레저'],1.0,"['관광', '레저', '무장애']",0.0,,0.0,,0.0,
제주민속식품,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광']",1.0,['관광'],0.0,,1.0,['관광'],0.0,,0.0,,0.0,
제주바다체험장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '수상']",1.0,"['관광', '어린이', '레저']",1.0,"['레저', '수상', '어린이']",0.0,"['관광', '레저']",0.0,,0.0,,0.0,
제주어울림감귤체험농장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '관광지']",1.0,"['관광', '관광지']",0.0,,0.0,['관광'],0.0,,0.0,,0.0,
제주여가마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '산책']",1.0,"['관광', '마을', '산책']",0.0,,0.0,['관광'],0.0,,0.0,,0.0,
제주잠수함(국제리더스클럽),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '수상']",0.0,"['어린이', '레저']",1.0,"['레저', '수상', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
